"ZollPosition_Nr";"ZollPosition_Bezeichnung";"VK-Auftrag";"VK";"VK-Position";"KundeName";"Warenempfänger";"A_Adresse";"A_Hausnummer";"Land";"Postleitzahl";"Ort";"EORI_Nr";"Geplanter_Liefertermin";"Geplantes_WE_ Datum";"Gewicht_Einzel";"Gewicht_Total";"Betrag";"MengeTotal";"Währung";"MwSt";"Tour";"VersandLager";"Lagerplatz";"LagerBestand";"Eingelagert";"PA_Status";"ArtikelNr";"ArtikelBezeichnung";"ProduktlinieID";"ProduktlinieBezeichnung";"Projekt";"ProjektArtikel"
"9403.6000";"Holzmöbel";"300012783";"300012783-12";12;"Richter + Frenzel Aschheim-Dornach";"H00000337";"K. Hammerschmidt-Str.";"51";"DE";"85609";"Aschheim-Dornach";"DE-4949692               ";11.10.2011 00:00:00;11.10.2011 00:00:00;24.00;24.00;414.79;1.00;"Euro";19;"R&F";"200";;;1;0;"3000127835940600 0001";"Spiegelschrank MyStyle 750 mm";"59";"MyStyle / cubito";"300012783";"5940600 0001"
"9403.6000";"Holzmöbel";"300012785";"300012785-10";10;"Richter + Frenzel Aschheim-Dornach";"H00000337";"K. Hammerschmidt-Str.";"51";"DE";"85609";"Aschheim-Dornach";"DE-4949692               ";11.10.2011 00:00:00;11.10.2011 00:00:00;40.00;40.00;660.55;1.00;"Euro";19;"R&F";"200";;;1;0;"3000127855940800 0001";"Spiegelschrank MyStyle 1350mm";"59";"MyStyle / cubito";"300012785";"5940800 0001"
"9403.6000";"Holzmöbel";"300012787";"300012787-10";10;"Richter + Frenzel Passau";"H00000351";"Emil-Richter-Str.";"1";"DE";"94036";"Passau";"DE-4949692               ";11.10.2011 00:00:00;11.10.2011 00:00:00;21.00;21.00;305.56;1.00;"Euro";19;"R&F";"200";;;1;0;"3000127875925300 0001";"Unterschrank MyStyle 540 mm";"59";"MyStyle / cubito";"300012787";"5925300 0001"
"9403.6000";"Holzmöbel";"300012788";"300012788-10";10;"Richter + Frenzel Herten";"H00000989";"Carl Bosch Str.";"1-5";"DE";"45699";"Herten";"DE-4949692               ";11.10.2011 00:00:00;11.10.2011 00:00:00;22.00;22.00;331.45;1.00;"Euro";19;"R&F";"200";;;1;0;"3000127885920200 0001";"Unterschrank MyStyle 490 mm";"59";"MyStyle / cubito";"300012788";"5920200 0001"
"9403.6000";"Holzmöbel";"300012789";"300012789-10";10;"Richter + Frenzel Herten";"H00000989";"Carl Bosch Str.";"1-5";"DE";"45699";"Herten";"DE-4949692               ";11.10.2011 00:00:00;11.10.2011 00:00:00;31.00;31.00;382.30;1.00;"Euro";19;"R&F";"200";;;1;0;"3000127895920500 0001";"Unterschrank MyStyle 790 mm";"59";"MyStyle / cubito";"300012789";"5920500 0001"
"9403.6000";"Holzmöbel";"300012789";"300012789-11";11;"Richter + Frenzel Herten";"H00000989";"Carl Bosch Str.";"1-5";"DE";"45699";"Herten";"DE-4949692               ";11.10.2011 00:00:00;11.10.2011 00:00:00;30.00;30.00;596.99;1.00;"Euro";19;"R&F";"200";;;1;0;"3000127895941500 0001";"Spiegelschrank MyStyle 900 mm";"59";"MyStyle / cubito";"300012789";"5941500 0001"
"9403.6000";"Holzmöbel";"300012790";"300012790-10";10;"Richter + Frenzel Aschaffenburg";"H00000360";"Benzstrasse";"1";"DE";"63741";"Aschaffenburg";"DE-4949692               ";11.10.2011 00:00:00;11.10.2011 00:00:00;30.00;30.00;306.97;1.00;"Euro";19;"R&F";"200";;;1;0;"3000127905931101 0001";"Seitenschrank MyStyle 410mm";"59";"MyStyle / cubito";"300012790";"5931101 0001"
"9403.6000";"Holzmöbel";"300012791";"300012791-10";10;"Richter + Frenzel Erfurt-Kerspleben";"H00000364";"Fichtenweg";"2";"DE";"99198";"Kerspleben";"DE-4949692               ";11.10.2011 00:00:00;11.10.2011 00:00:00;22.00;22.00;331.45;1.00;"Euro";19;"R&F";"200";;;1;0;"3000127915920200 0001";"Unterschrank MyStyle 490 mm";"59";"MyStyle / cubito";"300012791";"5920200 0001"
"9403.6000";"Holzmöbel";"300012791";"300012791-11";11;"Richter + Frenzel Erfurt-Kerspleben";"H00000364";"Fichtenweg";"2";"DE";"99198";"Kerspleben";"DE-4949692               ";11.10.2011 00:00:00;11.10.2011 00:00:00;23.00;23.00;341.34;1.00;"Euro";19;"R&F";"200";;;1;0;"3000127915920300 0001";"Unterschrank MyStyle 540 mm";"59";"MyStyle / cubito";"300012791";"5920300 0001"
"9403.6000";"Holzmöbel";"300012792";"300012792-10";10;"Richter + Frenzel Landshut-Ergoldin";"H00000342";"Industriestr.";"18 a";"DE";"84030";"Landshut-Ergolding";"DE-4949692               ";11.10.2011 00:00:00;11.10.2011 00:00:00;12.00;12.00;225.52;1.00;"Euro";19;"R&F";"200";;;1;0;"3000127925925100 0001";"Unterschrank MyStyle 410 mm";"59";"MyStyle / cubito";"300012792";"5925100 0001"
"9403.6000";"Holzmöbel";"300012792";"300012792-11";11;"Richter + Frenzel Landshut-Ergoldin";"H00000342";"Industriestr.";"18 a";"DE";"84030";"Landshut-Ergolding";"DE-4949692               ";11.10.2011 00:00:00;11.10.2011 00:00:00;26.00;26.00;265.54;1.00;"Euro";19;"R&F";"200";;;1;0;"3000127925930100 0001";"Seitenschrank MyStyle 410mm";"59";"MyStyle / cubito";"300012792";"5930100 0001"
"9403.6000";"Holzmöbel";"300012793";"300012793-10";10;"Richter + Frenzel Bamberg";"H00000323";"Kronacherstrasse";"100";"DE";"96052";"Bamberg";"DE-4949692               ";11.10.2011 00:00:00;11.10.2011 00:00:00;23.00;23.00;408.19;1.00;"Euro";19;"R&F";"200";;;1;0;"3000127935920300 0001";"Unterschrank MyStyle 540 mm";"59";"MyStyle / cubito";"300012793";"5920300 0001"
"9403.6000";"Holzmöbel";"300012794";"300012794-10";10;"Richter + Frenzel Aschheim-Dornach";"H00000337";"K. Hammerschmidt-Str.";"51";"DE";"85609";"Aschheim-Dornach";"DE-4949692               ";11.10.2011 00:00:00;11.10.2011 00:00:00;40.00;40.00;587.10;1.00;"Euro";19;"R&F";"200";;;1;0;"3000127945940800 0001";"Spiegelschrank MyStyle 1350mm";"59";"MyStyle / cubito";"300012794";"5940800 0001"
"7324.9021";"Sanitärartikel";"300012795";"300012795-10";10;"Richter + Frenzel Kolbermoor";"H00000343";"Carl-Jordan-Str.";"10";"DE";"83059";"Kolbermoor";"DE-4949692               ";06.10.2011 00:00:00;12.10.2011 00:00:00;0.00;0.00;70.15;1.00;"Euro";19;"R&F";"200";;;1;0;"003384";"Griff/ HTH, 650mm, verchromt";"998";"Einkaufsteile/Ersatzteile";"         ";"003384      "
"7324.9021";"Sanitärartikel";"300012796";"300012796-10";10;"Richter + Frenzel Nürnberg";"I00002615";"Carl-von-Linde-Strasse";"4b";"DE";"85748";"Garching - Hochbrück";;06.10.2011 00:00:00;06.10.2011 00:00:00;30.00;30.00;0.00;1.00;"Euro";19;"R&F";"200";;;1;0;"3000127967708500 0001";"77 Glaswaschtisch 120mm";"77";"neo.2";"300012796";"7708500 0001"
"9403.6000";"Holzmöbel";"300012799";"300012799-10";10;"Richter + Frenzel Augsburg";"H00000347";"Stauffenbergstr.";"5-9";"DE";"86161";"Augsburg";"DE-4949692               ";11.10.2011 00:00:00;11.10.2011 00:00:00;12.00;12.00;269.30;1.00;"Euro";19;"R&F";"200";;;1;0;"3000127995920100 0001";"Unterschrank MyStyle 410 mm";"59";"MyStyle / cubito";"300012799";"5920100 0001"
"9403.6000";"Holzmöbel";"300012800";"300012800-10";10;"Richter + Frenzel Reinsdorf-Zwickau";"H00000359";"August-Horch-Str.";"22";"DE";"08141";"Reinsdorf b. Zwickau";"DE-4949692               ";11.10.2011 00:00:00;11.10.2011 00:00:00;28.00;28.00;414.79;1.00;"Euro";19;"R&F";"200";;;1;0;"3000128005925500 0001";"Unterschrank MyStyle 790 mm";"59";"MyStyle / cubito";"300012800";"5925500 0001"
"9403.6000";"Holzmöbel";"300012800";"300012800-11";11;"Richter + Frenzel Reinsdorf-Zwickau";"H00000359";"August-Horch-Str.";"22";"DE";"08141";"Reinsdorf b. Zwickau";"DE-4949692               ";11.10.2011 00:00:00;11.10.2011 00:00:00;21.00;21.00;305.56;1.00;"Euro";19;"R&F";"200";;;1;0;"3000128005925300 0001";"Unterschrank MyStyle 540 mm";"59";"MyStyle / cubito";"300012800";"5925300 0001"
"9403.6000";"Holzmöbel";"300012800";"300012800-12";12;"Richter + Frenzel Reinsdorf-Zwickau";"H00000359";"August-Horch-Str.";"22";"DE";"08141";"Reinsdorf b. Zwickau";"DE-4949692               ";11.10.2011 00:00:00;11.10.2011 00:00:00;30.00;30.00;379.95;1.00;"Euro";19;"R&F";"200";;;1;0;"3000128005931101 0001";"Seitenschrank MyStyle 410mm";"59";"MyStyle / cubito";"300012800";"5931101 0001"
"9403.6000";"Holzmöbel";"310003584";"310003584-10";10;"Pfeiffer&May Weingarten GmbH+Co.KG";"H00001112";"Herknerstrasse";"14";"DE";"88250";"Weingarten";"DE-5772869               ";05.10.2011 00:00:00;05.10.2011 00:00:00;23.00;23.00;396.98;1.00;"Euro";19;"PUM";"200";;;1;0;"3100035847420300 0001";"Waschtischmöbel vita ghia 550";"74";"Vita ghia";"310003584";"7420300 0001"
"9403.6000";"Holzmöbel";"310003744";"310003744-10";10;"Pfeiffer&May Darmstadt GmbH";"H00001771";"Robert Bosch Str.";"6-10";"DE";"65462";"Ginsheim- Gustavsburg";"DE-7342098               ";28.09.2011 00:00:00;28.09.2011 00:00:00;22.00;22.00;396.98;1.00;"Euro";19;"PUM";"200";"WE        ";1.00;1;9;"3100037447422400 0001";"Waschtischmöbel vita ghia 600";"74";"Vita ghia";"310003744";"7422400 0001"
"9403.6000";"Holzmöbel";"310003744";"310003744-20";20;"Pfeiffer&May Darmstadt GmbH";"H00001771";"Robert Bosch Str.";"6-10";"DE";"65462";"Ginsheim- Gustavsburg";"DE-7342098               ";28.09.2011 00:00:00;28.09.2011 00:00:00;19.00;19.00;378.72;1.00;"Euro";19;"PUM";"200";"A000      ";1.00;1;9;"3100037446340402 0001";"Spiegelschrank VitaArt  600 mm";"63";"Vita";"310003744";"6340402 0001"
"9403.9090";"Möbelteile aus Holz";"310003752";"310003752-10";10;"Pfeiffer&May Heilbronn GmbH & Co.KG";"H00001115";"Auestrasse";"101";"DE";"74076";"Heilbronn";"DE-7171668               ";05.10.2011 00:00:00;05.10.2011 00:00:00;12.00;12.00;175.77;1.00;"Euro";19;"PUM";"200";;;1;0;"3100037526310000 0001";"63Waschtischplatte KH 1200mm";"63";"Vita";"310003752";"6310000 0001"
"9403.9090";"Möbelteile aus Holz";"310003752";"310003752-11";11;"Pfeiffer&May Heilbronn GmbH & Co.KG";"H00001115";"Auestrasse";"101";"DE";"74076";"Heilbronn";"DE-7171668               ";05.10.2011 00:00:00;05.10.2011 00:00:00;3.00;6.00;61.14;2.00;"Euro";19;"PUM";"200";;;1;5;"3100037526388000 0001";"Konsole";"90";"Neutrale Artikel";"310003752";"6388000 0001"
"9403.6000";"Holzmöbel";"310003759";"310003759-10";10;"Pfeiffer & May Heidelberg GmbH";"H00001251";"Langlachweg";"20";"DE";"68229";"Mannheim";;28.09.2011 00:00:00;28.09.2011 00:00:00;32.00;32.00;451.32;1.00;"Euro";19;"PUM";"200";"WE        ";1.00;1;9;"3100037597422700 0001";"Waschtischmöbel vita ghia 900";"74";"Vita ghia";"310003759";"7422700 0001"
"7324.9021";"Sanitärartikel";"310003820";"310003820-10";10;"Link KG Rastatt";"H00001117";"Donaustrasse";"11";"DE";"76437";"Rastatt";"DE-7157975               ";12.10.2011 00:00:00;17.10.2011 00:00:00;30.00;30.00;684.84;1.00;"Euro";19;"PUM";"200";"A000      ";1.00;1;10;"3100038206301300 0001";"63 Glaswaschtisch 1200mm";"63";"Vita";"310003820";"6301300 0001"
"9403.6000";"Holzmöbel";"310003820";"310003820-11";11;"Link KG Rastatt";"H00001117";"Donaustrasse";"11";"DE";"76437";"Rastatt";"DE-7157975               ";12.10.2011 00:00:00;17.10.2011 00:00:00;43.00;43.00;824.95;1.00;"Euro";19;"PUM";"200";"B23       ";1.00;1;9;"3100038206324500 0001";"Unterschrank VitaArt 1200mm";"63";"Vita";"310003820";"6324500 0001"
"9403.6000";"Holzmöbel";"310003820";"310003820-20";20;"Link KG Rastatt";"H00001117";"Donaustrasse";"11";"DE";"76437";"Rastatt";"DE-7157975               ";12.10.2011 00:00:00;17.10.2011 00:00:00;31.00;31.00;563.41;1.00;"Euro";19;"PUM";"200";"G21       ";1.00;1;9;"3100038206341800 0001";"Spiegelschrank VitaArt  1200mm";"63";"Vita";"310003820";"6341800 0001"
"9403.6000";"Holzmöbel";"310003831";"310003831-10";10;"Pfeiffer & May Saarbrücken KG";"H00001114";"Dieselstrasse";"3 a";"DE";"66763";"Dillingen";"DE-7317824               ";12.10.2011 00:00:00;17.10.2011 00:00:00;30.00;30.00;623.28;1.00;"Euro";19;"PUM";"200";"F25       ";1.00;1;9;"3100038316351400 0001";"Spiegelschrank VitaArt  900 mm";"63";"Vita";"310003831";"6351400 0001"
"7324.9021";"Sanitärartikel";"310003831";"310003831-11";11;"Pfeiffer & May Saarbrücken KG";"H00001114";"Dieselstrasse";"3 a";"DE";"66763";"Dillingen";"DE-7317824               ";12.10.2011 00:00:00;17.10.2011 00:00:00;23.00;23.00;521.80;1.00;"Euro";19;"PUM";"200";"A000      ";1.00;1;10;"3100038316301100 0001";"63 Glaswaschtisch 900 mm";"63";"Vita";"310003831";"6301100 0001"
"9403.6000";"Holzmöbel";"310003831";"310003831-12";12;"Pfeiffer & May Saarbrücken KG";"H00001114";"Dieselstrasse";"3 a";"DE";"66763";"Dillingen";"DE-7317824               ";12.10.2011 00:00:00;17.10.2011 00:00:00;27.00;27.00;521.80;1.00;"Euro";19;"PUM";"200";"H005      ";1.00;1;9;"3100038316325300 0001";"Unterschrank VitaArt 900 mm";"63";"Vita";"310003831";"6325300 0001"
"9403.6000";"Holzmöbel";"310003837";"310003837-10";10;"PFEIFER & MAY Freiburg  KG";"H00001136";"Friedrich Neff Strasse";"";"DE";"79111";"Freiburg";"DE-2898047               ";07.10.2011 00:00:00;13.10.2011 00:00:00;0.00;0.00;741.31;1.00;"Euro";19;"PUM";"200";;;1;0;"3100038371428200 0001";"UB Living Style/Modul X 160mm";"14";"Living Style / Modul X";"310003837";"1428200 0001"
"9403.6000";"Holzmöbel";"310003837";"310003837-40";40;"PFEIFER & MAY Freiburg  KG";"H00001136";"Friedrich Neff Strasse";"";"DE";"79111";"Freiburg";"DE-2898047               ";07.10.2011 00:00:00;13.10.2011 00:00:00;0.00;0.00;435.19;1.00;"Euro";19;"PUM";"200";;;1;0;"3100038371421200 0001";"UB Living Style/Modul X 600mm";"14";"Living Style / Modul X";"310003837";"1421200 0001"
"9403.6000";"Holzmöbel";"310003837";"310003837-50";50;"PFEIFER & MAY Freiburg  KG";"H00001136";"Friedrich Neff Strasse";"";"DE";"79111";"Freiburg";"DE-2898047               ";07.10.2011 00:00:00;13.10.2011 00:00:00;26.00;26.00;344.75;1.00;"Euro";19;"PUM";"200";;;1;0;"SP00100426030101 0001";"Midischrank Nara 450mm";"60";"Nara";"SP0010042";"6030101 0001"
"9403.6000";"Holzmöbel";"310003837";"310003837-51";51;"PFEIFER & MAY Freiburg  KG";"H00001136";"Friedrich Neff Strasse";"";"DE";"79111";"Freiburg";"DE-2898047               ";07.10.2011 00:00:00;13.10.2011 00:00:00;26.00;26.00;344.75;1.00;"Euro";19;"PUM";"200";;;1;0;"SP00100426030202 0001";"Midischrank Nara 450mm";"60";"Nara";"SP0010042";"6030202 0001"
"9403.9090";"Möbelteile aus Holz";"310003858";"310003858-10";10;"Pfeiffer&May Mannheim KG";"H00001116";"Langlachweg";"20";"DE";"68229";"Mannheim- Friedrichsfeld";"DE-5279739               ";05.10.2011 00:00:00;05.10.2011 00:00:00;14.00;14.00;275.97;1.00;"Euro";19;"F-PUM";"200";;;1;0;"SP00100506310000 0001";"63Waschtischplatte KH 1500mm";"63";"Vita";"SP0010050";"6310000 0001"
"9403.6000";"Holzmöbel";"310003858";"310003858-11";11;"Pfeiffer&May Mannheim KG";"H00001116";"Langlachweg";"20";"DE";"68229";"Mannheim- Friedrichsfeld";"DE-5279739               ";05.10.2011 00:00:00;05.10.2011 00:00:00;23.00;23.00;573.18;1.00;"Euro";19;"F-PUM";"200";;;1;0;"SP00100506321300 0001";"Unterschrank VitaArt 900 mm";"63";"Vita";"SP0010050";"6321300 0001"
"9403.6000";"Holzmöbel";"310003858";"310003858-12";12;"Pfeiffer&May Mannheim KG";"H00001116";"Langlachweg";"20";"DE";"68229";"Mannheim- Friedrichsfeld";"DE-5279739               ";05.10.2011 00:00:00;05.10.2011 00:00:00;21.00;21.00;416.08;1.00;"Euro";19;"F-PUM";"200";;;1;0;"SP00100506320600 0002";"Unterschrank VitaArt 550 mm";"63";"Vita";"SP0010050";"6320600 0002"
"9403.6000";"Holzmöbel";"310003858";"310003858-20";20;"Pfeiffer&May Mannheim KG";"H00001116";"Langlachweg";"20";"DE";"68229";"Mannheim- Friedrichsfeld";"DE-5279739               ";05.10.2011 00:00:00;05.10.2011 00:00:00;0.00;0.00;29.72;1.00;"Euro";19;"F-PUM";"200";"WE        ";1.00;1;9;"SP00100500001";"Pass-Stück 50 x 325 mm";"990";"SPEZ Möbel";"SP0010050";"0001        "
"9403.9090";"Möbelteile aus Holz";"310003859";"310003859-10";10;"PFEIFFER & MAY Karlsruhe GmbH";"H00001087";"Unterweingartenfeld";"2";"DE";"76135";"Karlsruhe";"DE-2358204               ";28.09.2011 00:00:00;28.09.2011 00:00:00;6.00;6.00;0.00;1.00;"Euro";19;"PUM";"200";"M25       ";1.00;1;9;"3100038596310000 0001";"63Waschtischplatte KH 600 mm";"63";"Vita";"310003859";"6310000 0001"
"9403.6000";"Holzmöbel";"310003861";"310003861-10";10;"Link VS- Schwenningen KG";"H00001096";"Lichtensteinerstr.";"18-32";"DE";"78056";"VS-Schwenningen";"DE-6090915               ";28.09.2011 00:00:00;28.09.2011 00:00:00;26.00;26.00;471.28;1.00;"Euro";19;"PUM";"200";"A000      ";1.00;1;9;"3100038616341400 0001";"Spiegelschrank VitaArt  900 mm";"63";"Vita";"310003861";"6341400 0001"
"7324.9021";"Sanitärartikel";"310003861";"310003861-11";11;"Link VS- Schwenningen KG";"H00001096";"Lichtensteinerstr.";"18-32";"DE";"78056";"VS-Schwenningen";"DE-6090915               ";28.09.2011 00:00:00;28.09.2011 00:00:00;16.00;16.00;292.96;1.00;"Euro";19;"PUM";"200";"K26       ";1.00;1;10;"3100038616300100 0001";"63Mineralgusswaschtisch 900 mm";"63";"Vita";"310003861";"6300100 0001"
"9403.6000";"Holzmöbel";"310003861";"310003861-12";12;"Link VS- Schwenningen KG";"H00001096";"Lichtensteinerstr.";"18-32";"DE";"78056";"VS-Schwenningen";"DE-6090915               ";28.09.2011 00:00:00;28.09.2011 00:00:00;27.00;27.00;521.80;1.00;"Euro";19;"PUM";"200";"G002      ";1.00;1;9;"3100038616325300 0001";"Unterschrank VitaArt 900 mm";"63";"Vita";"310003861";"6325300 0001"
"7324.9021";"Sanitärartikel";"310003863";"310003863-10";10;"Pfeiffer&May Heilbronn GmbH & Co.KG";"H00001115";"Auestrasse";"101";"DE";"74076";"Heilbronn";"DE-7171668               ";28.09.2011 00:00:00;28.09.2011 00:00:00;24.00;24.00;374.90;1.00;"Euro";19;"PUM";"200";"K29       ";1.00;1;10;"3100038636300200 0001";"63Mineralgusswaschtisch 1200mm";"63";"Vita";"310003863";"6300200 0001"
"9403.6000";"Holzmöbel";"310003863";"310003863-11";11;"Pfeiffer&May Heilbronn GmbH & Co.KG";"H00001115";"Auestrasse";"101";"DE";"74076";"Heilbronn";"DE-7171668               ";28.09.2011 00:00:00;28.09.2011 00:00:00;43.00;43.00;818.16;1.00;"Euro";19;"PUM";"200";"H006      ";1.00;1;9;"3100038636324500 0001";"Unterschrank VitaArt 1200mm";"63";"Vita";"310003863";"6324500 0001"
"9403.6000";"Holzmöbel";"310003863";"310003863-20";20;"Pfeiffer&May Heilbronn GmbH & Co.KG";"H00001115";"Auestrasse";"101";"DE";"74076";"Heilbronn";"DE-7171668               ";28.09.2011 00:00:00;28.09.2011 00:00:00;38.00;38.00;669.55;1.00;"Euro";19;"PUM";"200";"A000      ";1.00;1;9;"3100038636351800 0001";"Spiegelschrank VitaArt  1200mm";"63";"Vita";"310003863";"6351800 0001"
"9403.6000";"Holzmöbel";"310003863";"310003863-21";21;"Pfeiffer&May Heilbronn GmbH & Co.KG";"H00001115";"Auestrasse";"101";"DE";"74076";"Heilbronn";"DE-7171668               ";28.09.2011 00:00:00;28.09.2011 00:00:00;30.00;30.00;340.08;1.00;"Euro";19;"PUM";"200";;;1;5;"3100038636330202 0001";"Seitenelement VitaArt 450mm";"63";"Vita";"310003863";"6330202 0001"
"9403.9090";"Möbelteile aus Holz";"310003865";"310003865-10";10;"Löffelhardt Heilbronn";"H00001169";"Hauptstrasse";"58";"DE";"74360";"Ilsfeld";"DE-7342055               ";28.09.2011 00:00:00;28.09.2011 00:00:00;10.00;10.00;152.85;1.00;"Euro";19;"PUM";"200";"M28       ";1.00;1;9;"3100038656310000 0001";"63Waschtischplatte KH 1000mm";"63";"Vita";"310003865";"6310000 0001"
"9403.9090";"Möbelteile aus Holz";"310003865";"310003865-11";11;"Löffelhardt Heilbronn";"H00001169";"Hauptstrasse";"58";"DE";"74360";"Ilsfeld";"DE-7342055               ";28.09.2011 00:00:00;28.09.2011 00:00:00;3.00;6.00;61.14;2.00;"Euro";19;"PUM";"200";;;1;5;"3100038656388000 0001";"Konsole";"90";"Neutrale Artikel";"310003865";"6388000 0001"
"9403.6000";"Holzmöbel";"310003866";"310003866-10";10;"Pfeiffer&May Offenburg KG";"H00000894";"Carl Zeiss Strasse";"11";"DE";"77656";"Offenburg";"DE-2946351               ";28.09.2011 00:00:00;28.09.2011 00:00:00;30.00;30.00;577.42;1.00;"Euro";19;"PUM";"200";"A000      ";1.00;1;9;"3100038666351400 0001";"Spiegelschrank VitaArt  900 mm";"63";"Vita";"310003866";"6351400 0001"
"7324.9021";"Sanitärartikel";"310003866";"310003866-11";11;"Pfeiffer&May Offenburg KG";"H00000894";"Carl Zeiss Strasse";"11";"DE";"77656";"Offenburg";"DE-2946351               ";28.09.2011 00:00:00;28.09.2011 00:00:00;16.00;16.00;292.96;1.00;"Euro";19;"PUM";"200";"K27       ";1.00;1;10;"3100038666300100 0001";"63Mineralgusswaschtisch 900 mm";"63";"Vita";"310003866";"6300100 0001"
"9403.6000";"Holzmöbel";"310003866";"310003866-12";12;"Pfeiffer&May Offenburg KG";"H00000894";"Carl Zeiss Strasse";"11";"DE";"77656";"Offenburg";"DE-2946351               ";28.09.2011 00:00:00;28.09.2011 00:00:00;35.00;35.00;712.86;1.00;"Euro";19;"PUM";"200";"WE        ";1.00;1;9;"3100038666324300 0001";"Unterschrank VitaArt 900 mm";"63";"Vita";"310003866";"6324300 0001"
"7324.9021";"Sanitärartikel";"310003867";"310003867-10";10;"PFEIFFER & MAY Karlsruhe GmbH";"H00001087";"Unterweingartenfeld";"2";"DE";"76135";"Karlsruhe";"DE-2358204               ";28.09.2011 00:00:00;28.09.2011 00:00:00;23.00;23.00;521.80;1.00;"Euro";19;"PUM";"200";"A000      ";1.00;1;10;"3100038676301100 0002";"63 Glaswaschtisch 900 mm";"63";"Vita";"310003867";"6301100 0002"
"9403.6000";"Holzmöbel";"310003867";"310003867-11";11;"PFEIFFER & MAY Karlsruhe GmbH";"H00001087";"Unterweingartenfeld";"2";"DE";"76135";"Karlsruhe";"DE-2358204               ";28.09.2011 00:00:00;28.09.2011 00:00:00;35.00;35.00;677.20;1.00;"Euro";19;"PUM";"200";;;1;5;"3100038676324300 0008";"Unterschrank VitaArt 900 mm";"63";"Vita";"310003867";"6324300 0008"
"9403.6000";"Holzmöbel";"310003869";"310003869-10";10;"Pfeiffer&May Mannheim KG";"H00001126";"Pfalzblickstrasse";"4";"DE";"55422";"Bacharach-Henschhausen";;28.09.2011 00:00:00;28.09.2011 00:00:00;30.00;30.00;0.00;1.00;"Euro";19;"PUM";"200";;;1;5;"3100038696330101 0002";"Seitenelement VitaArt 450mm";"63";"Vita";"310003869";"6330101 0002"
"9403.6000";"Holzmöbel";"310003869";"310003869-11";11;"Pfeiffer&May Mannheim KG";"H00001126";"Pfalzblickstrasse";"4";"DE";"55422";"Bacharach-Henschhausen";;28.09.2011 00:00:00;28.09.2011 00:00:00;43.00;43.00;0.00;1.00;"Euro";19;"PUM";"200";;;1;5;"3100038696324500 0001";"Unterschrank VitaArt 1200mm";"63";"Vita";"310003869";"6324500 0001"
"9403.6000";"Holzmöbel";"310003870";"310003870-10";10;"PFEIFFER & MAY Karlsruhe GmbH";"H00001126";"Pfalzblickstrasse";"4";"DE";"55422";"Bacharach-Henschhausen";;28.09.2011 00:00:00;28.09.2011 00:00:00;35.00;35.00;0.00;1.00;"Euro";19;"PUM";"200";;;1;5;"3100038706325500 0001";"Unterschrank VitaArt 1200mm";"63";"Vita";"310003870";"6325500 0001"
"9403.6000";"Holzmöbel";"310003872";"310003872-10";10;"Pfeiffer & May Aalen Gmbh";"H00001171";"Obere Bahnstrasse";"73";"DE";"73431";"Aalen";;12.10.2011 00:00:00;19.10.2011 00:00:00;20.00;20.00;356.64;1.00;"Euro";19;"PUM";"200";;;1;0;"3100038727420000 0001";"Waschtischmöbel vita ghia 417";"74";"Vita ghia";"310003872";"7420000 0001"
